chapter	verse	text
7	13	For the entrances of the greater world are wide and sure, and bring forth fruit of immortality.
7	14	If then those who live enter not these strait and vain things, they can never receive those that are laid up for them.
7	15	Now therefore why you disquiet yourself, seeing you are but a corruptible man? and why are you moved, whereas you are but mortal?
7	16	and why have you not considered in your mind that which is to come, rather than that which is present?
7	17	Then answered I and said, O Lord that bear rule, behold, you have ordained in your law, that the righteous should inherit these things, but that the ungodly should perish.
7	18	The righteous therefore shall suffer strait things, and hope for wide: but those who have done wickedly have suffered the strait things, and yet shall not see the wide.
7	19	And he said to me, You are not a judge above God, neither have you understanding above the Most High.
7	20	Yes, rather let many that now be perish, than that the law of God which is set before them be despised.
7	21	For God straitly commanded such as came, even as they came, what they should do to live, and what they should observe to avoid punishment.
7	22	Nevertheless they were not obedient to him; but spoke against him, and imagined for themselves vain things;
7	23	and framed cunning plans of wickedness; and said moreover of the Most High, that he is not; and knew not his ways:
7	24	but they despised his law, and denied his covenants; they have not been faithful to his statutes, and have not performed his works.
7	25	Therefore, Esdras, for the empty are empty things, and for the full are the full things.
7	26	For behold, the time shall come, and it shall be, when these tokens, of which I told you before, shall come to pass, that the bride shall appear, even the city coming forth, and she shall be seen, that now is withdrawn from the earth.
7	27	And whoever is delivered from the foresaid evils, the same shall see my wonders.
7	28	For my son Jesus shall be revealed with those that be with him, and shall rejoice those who remain four hundred years.
7	29	After these years shall my son Christ die of those who, and all that have the breath of life.
7	30	And the world shall be turned into the old silence seven days, like as in the first beginning: so that no man shall remain.
7	31	And after seven days the world, that yet awakens not, shall be raised up, and that shall die that is corruptible.
7	32	And the earth shall restore those that are asleep in her, and so shall the dust those that dwell therein in silence, and the secret places shall deliver those souls that were committed to them.
7	33	And the Most High shall be revealed upon the seat of judgement, and compassion shall pass away, and longsuffering shall be withdrawn:
7	34	but judgement only shall remain, truth shall stand, and faith shall wax strong:
7	35	and the work shall follow, and the reward shall be showed, and good deeds shall awake, and wicked deeds shall not sleep.
7	36	And the pit of torment shall appear, and near it shall be the place of rest: and the furnace of shall be showed, and near it the paradise of delight.
7	37	And then shall the Most High say to the nations that are raised from the dead, See you and understand whom you have denied, or whom you have not served, or whose commandments you have despised.
7	38	Look on this side and on that: here is delight and rest, and there fire and torments. Thus shall he speak to them in the day of judgement:
7	39	This is a day that has neither sun, nor moon, nor stars,
7	40	neither cloud, nor thunder, nor lightning, neither wind, nor water, nor air, neither darkness, nor evening, nor morning,
7	41	neither summer, nor spring, nor heat, nor winter, neither frost, nor cold, nor hail, nor rain, nor dew,
7	42	neither noon, nor night, nor dawn, neither shining, nor brightness, nor light, save only the splendor of the glory of the Most High, whereby all shall see the things that are set before them:
7	43	for it shall endure as it were a week of years.
7	44	This is my judgement and the ordinance thereof; but to you only have I showed these things.
7	45	And I answered, I said even then, O Lord, and I say now: blessed are those who are now alive and keep the statutes ordained of you.
7	46	But as touching them for whom my prayer was made, what shall I say? for who is there of those who are alive that has not sinned, and who of the sons of men that has not transgressed your covenant?
7	47	And now I see, that the world to come shall bring delight to few, but torments to many.
7	48	For an evil heart has grown up in us, which has led us astray from these statutes, and has brought us into corruption and into the ways of death, has showed us the paths of perdition and removed us far from life; and that, not a few only, but well near all that have been created.
7	49	And he answered me, and said, Hearken to me, and I will instruct you; and I will admonish you yet again:
7	50	for this cause the Most High has not made one world, but two.
7	51	For whereas you have said that the just are not many, but few, and the ungodly abound, hear the answer thereto.
7	52	If you has choice stones exceeding few, will you set for you near them according to their number things of lead and clay?
7	53	And I said, Lord, how shall this be?
7	54	And he said to me, Not only this, but ask the earth, and she shall tell you; entreat her, and she shall declare to you.
7	55	For you shall say to her, You bring forth gold and silver and brass, and iron also and lead and clay:
7	56	but silver is more abundant than gold, and brass than silver, and iron than brass, lead than iron, and clay than lead.
7	57	Judge you therefore which things are precious and to be desired, whatso is abundant or what is rare.
7	58	And I said, O Lord that bear rule, that which is plentiful is of less worth, for that which is more rare is more precious.
7	59	And he answered me, and said, Weigh within yourself the things that you have thought, for he that has what is hard to get rejoices over him that has what is plentiful.
7	60	So also is the judgement which I have promised: for I will rejoice over the few that shall be saved, inasmuch as these are those who have made my glory now to prevail, and of whom my name is now named.
7	61	And I will not grieve over the multitude of those who perish; for these are those who are now like to vapor, and are become as flame and smoke; they are set on fire and burn hotly, and are quenched.
7	62	And I answered and said, O you earth, wherefore have you brought forth, if the mind is made out of dust, like as all other created things?
7	63	For it were better that the dust itself had been unborn, so that the mind might not have been made therefrom.
7	64	But now the mind grows with us, and by reason of this we are tormented, because we perish and know it.
7	65	Let the race of men lament and the beasts of the field be glad; let all that are born lament, but let the four-footed beasts and the cattle rejoice.
7	66	For it is far better with them than with us; for they look not for judgement, neither do they know of torments or of salvation promised to them after death.
7	67	For what does it profit us, that we shall be preserved alive, but yet be afflicted with torment?
7	68	For all that are born are defiled with iniquities, and are full of sins and laden with offences:
7	69	and if after death we were not to come into judgement, perhaps it had been better for us.
7	70	And he answered me, and said, When the Most High made the world, and Adam and all those who came of him, he first prepared the Judgement and the things that pertain to the judgement.
7	71	And now understand from your own words, for you have said that the mind grows with us.
7	72	They therefore that dwell upon the earth shall be tormented for this reason, that having understanding they have wrought iniquity, and receiving commandments have not kept them, and having obtained a law they dealt unfaithfully with that which they received.
7	73	What then will they have to say in the judgement, or how will they answer in the last times?
7	74	For how great a time has the Most High been longsuffering with those who inhabit the world, and not for their sakes, but because of the times which he has foreordained!
7	75	And I answered and said, if I have found grace in your sight, O Lord, show this also to your servant, whether after death, even now when every one of us gives up his soul, we shall be kept in rest until those times come, in which you shall renew the creation, or whether we shall be tormented forthwith.
7	76	And he answered me, and said, I will show you this also; but join not yourself with those who are scorners, nor count yourself with those who are tormented.
7	77	For you have a treasure of good works laid up with the Most High, but it shall not be showed you until the last times.
7	78	For concerning death the teaching is: When the determinate sentence has gone forth from the Most High that a man should die, as the spirit leaves the body to return again to him who gave it, it adores the glory of the Most High first of all.
7	79	And if it be one of those that have been scorners and have not kept the way of the Most High, and that have despised his law, and that hate those who fear God,
7	80	these spirits shall not enter into habitations, but shall wander and be in torments forthwith, ever grieving and sad, in seven ways.
7	81	The first way, because they have despised the law of the Most High.
7	82	The second way, because they can’t now make a good returning that they may live.
7	83	The third way, they shall see the reward laid up for those who have believed the covenants of the Most High.
7	84	The fourth way, they shall consider the torment laid up for themselves in the last days.
7	85	The fifth way, they shall see the dwelling places of the others guarded by angels, with great quietness.
7	86	The sixth way, they shall see how forthwith some of them shall pass into torment.
7	87	The seventh way, which is more grievous than all the aforesaid ways, because they shall pine away in confusion and be consumed with shame, and shall be withered up by fears, seeing the glory of the Most High before whom they have sinned while living, and before whom they shall be judged in the last times.
7	88	Now this is the order of those who have kept the ways of the Most High, when they shall be separated from the corruptible vessel.
7	89	In the time that they lived therein they painfully served the Most High, and were in jeopardy every hour, that they might keep the law of the lawgiver perfectly.
7	90	Wherefore this is the teaching concerning them:
7	91	First of all they shall see with great joy the glory of him who takes them up, for they shall have rest in seven orders.
7	92	The first order, because they have striven with great labor to overcome the evil thought which was fashoned together with them, that it might not lead them astray from life into death.
7	93	The second order, because they see the perplexity in which the souls of the ungodly wander, and the punishment that awaits them.
7	94	The third order, they see the witness which he that fashioned them bears concerning them, that while they lived they kept the law which was given them in trust.
7	95	The fourth order, they understand the rest which, being gathered in their chambers, they now enjoy with great quietness, guarded by angels, and the glory that awaits them in the last days.
7	96	The fifth order, they rejoice, seeing how they have now escaped from that which is corruptible, and how they shall inherit that which is to come, while they see moreover the straitness and the painfulness from which they have been delivered, and the large room which they shall receive with joy and immortality.
7	97	The sixth order, when it is showed to them how their face shall shine as the sun, and how they shall be made like to the light of the stars, being henceforth incorruptible.
7	98	The seventh order, which is greater than all the aforesaid orders, because they shall rejoice with confidence, and because they shall be bold without confusion, and shall be glad without fear, for they hasten to behold the face of him whom in their lifetine they served, and from whom they shall receive their reward in glory.
7	99	This is the order of the souls of the just, as from henceforth is announcer to them, and aforesaid are the ways of torture which those who would not give heed shall suffer from henceforth.
7	100	And I answered and said, shall time therefore be given to the souls after they are separated from the bodies, that they may see that whereof you have spoken to me?
7	101	And he said, Their freedom shall be for seven days, that for seven days they may see the things whereof you have been told, and afterwards they shall be gathered together in their habitations.
7	102	And I answered and said, if I have found favor in your sight, show further to me your servant whether in the day of judgment the just will be able to intercede for the ungodly or to entreat the Most High for them,
7	103	whether fathers for children, or children for parents, or kindred for kindred, or kinsfolk for their next of kin, or friends for those who are most dear.
7	104	And he answered me, and said, Since you have found favor in my sight, I will show you this also: The day of judgement is a day of decision, and displays to all the seal of truth; even as now a father sends not his son, or a son his father, or a master his slave, or a friend him that is most dear, that in his stead he may be sick, or sleep, or eat, or be healed:
7	105	so never shall anyone pray for another in that day, neither shall one lay a burden on another, for then shall all bear every one his own righteousness or unrighteousness.
7	106	And I answered and said, How do we now find that first Abraham prayed for the people of Sodom, and Moses for the fathers that sinned in the wilderness:
7	107	and Joshua after him for Israel in the days of Achar:
7	108	and Samuel in the days of Saul; and David for the plague: and Solomon for those who should worship in the sanctuary:
7	109	and Elijah for those that received rain; and for the dead, that he might live:
7	110	and Hezekiah for the people in the days of Sennacherib: and many for many?
7	111	If therefore now, when corruption is grown up, and unrighteousness increased, the righteous have prayed for the ungodly, wherefore shall it not be so then also?
7	112	He answered me, and said, This present world is not the end; the full glory remains not therein: therefore have they who were able prayed for the weak.
7	113	But the day of judgement shall be the end of this time, and the beginning of the immortality for to come, wherein corruption is passed away,
7	114	intemperance is at an end, infidelity is cut off, but righteousness is grown, and truth is sprung up.
7	115	Then shall no man be able to have mercy on him that is cast in judgement, nor to thrust down him that has gotten the victory.
7	116	I answered then and said, this is my first and last saying, that it had been better that the earth had not given you Adam: or else, when it had given him, to have restrained him from sinning.
7	117	For what profit is it for all that are in this present time to live in heaviness, and after death to look for punishment?
7	118	O you Adam, what have you done? For though it was you that sinned, the evil is not fallen on you alone, but upon all of us that come of you.
7	119	For what profit is it to us, if there be promised us an immortal time, whereas we have done the works that bring death?
7	120	And that there is promised us an everlasting hope, whereas ourselves most miserably are become vain?
7	121	And that there are reserved habitations of health and safety, whereas we have lived wickedly?
7	122	And that the glory of the Most High shall defend them which have led a pure life, whereas we have walked in the most wicked ways of all?
7	123	And that there shall be showed a paradise, whose fruit endures without decay, wherein is abundance and healing, but we shall not enter into it,
7	124	for we have walked in unpleasant places?
7	125	And that the faces of them which have used abstinence shall shine above the stars, whereas our faces shall be blacker than darkness?
7	126	For while we lived and committed iniquity, we considered not what we should have to suffer after death.
7	127	Then he answered and said, This is the condition of the battle, which man that is born upon the earth shall fight;
7	128	that, if he be overcome, he shall suffer as you have said: but if he get the victory, he shall receive the thing that I say.
7	129	For this is the way whereof Moses spoke to the people while he lived, saying, Choose you life, that you may live.
7	130	Nevertheless they believed not him, nor yet the prophets after him, no, nor me which have spoken to them;
7	131	so that there shall not be such heaviness in their destruction, as there shall be joy over those who are persuaded to salvation.
7	132	I answered then and said, I know, Lord, that the Most High is now called merciful, in that he has mercy upon them which are not yet come into the world;
7	133	and compassionate, in that he has compassion upon those that turn to his law;
7	134	and longsuffering, for that he long suffers those that have sinned, as his creatures;
7	135	and bountiful, for that he is ready to give rather than to exact;
7	136	and of great mercy, for that he multiplies more and more mercies to those who are present, and that are past, and also to them which are to come;
7	137	(for if he multiplied not his mercies, the world would not continue with those who dwell therein;)
7	138	and one that forgives, for if he did not forgive of his goodness, that they which have committed iniquities might be eased of them, the ten thousandth part of men would not remain living;
7	139	and a judge, for if he did not pardon those who were created by his word, and blot out the multitude of offences,
7	140	there would perhaps be very few left in an innumerable multitude.
8	1	And he answered me, and said, The Most High has made this world for many, but the world to come for few.
8	2	I will tell you now a similitude, Esdras; As when you asks the earth, it shall say to you, that it gives very much mould whereof earthen vessels are made, and little dust that gold comes of: even so is the course of the present world.
8	3	There be many created, but few shall be saved.
8	4	And I answered and said, Swallow down understanding then, O my soul, and let my heart devour wisdom.
8	5	For you are come here without your will, and depart when you would not: for there is given you no longer space than only to live a short time.
8	6	O Lord, that are over us, suffer your servant, that we may pray before you, and give us seed to our heart, and culture to our understanding, that there may come fruit of it, whereby every one shall live that is corrupt, who bears the likeness of a man.
8	7	For you are alone, and we all one workmanship of your hands, like as you have said.
8	8	Forasmuch as you quicken the body that is fashioned now in the womb, and give it members, your creature is preserved in fire and water, and nine months does your workmanship endure your creature which is created in her.
8	9	But that which keeps and that which is kept shall both be kept by your keeping: and when the womb gives up again that which has grown in it,
8	10	you have commanded that out of the parts of the body, that is to say, out of the breasts, be given milk, which is the fruit of the breasts,
8	11	that the thing which is fashioned may be nourished for a time, and afterwards you shall order it in your mercy.
8	12	Yes, you have brought it up in your righteousness, and nurtured it in your law, and corrected it with your judgement.
8	13	And you shall mortify it as your creature, and quicken it as your work.
8	14	If therefore you shall lightly and suddenly destroy him which with so great labor was fashioned by your commandment, to what purpose was he made?
8	15	Now therefore I will speak; touching man in general, you know best; but touching your people will I speak, for whose sake I am sorry;
8	16	and for your inheritance, for whose cause I mourn; and for Israel, for whom I am heavy; and for the seed of Jacob, for whose sake I am troubled;
8	17	therefore will I begin to pray before you for myself and for them: for I see the falls of us that dwell in the land;
8	18	but I have heard the swiftness of the judgment which is to come.
8	19	Therefore hear my voice, and understand my saying, and I will speak before you. The beginning of the words of Esdras, before he was taken up. And he said,
8	20	O Lord, you that abidest forever, whose eyes are exalted, and whose chambers are in the air;
8	21	whose throne is inestimable; whose glory may not be comprehended; before whom the army of angels stand with trembling,
8	22	at whose bidding they are changed to wind and fire; whose word is sure, and sayings constant; whose ordinance is strong, and commandment fearful;
8	23	whose look dries up the depths, and whose indignation makes the mountains to melt away, and whose truth bears witness:
8	24	hear, O Lord, the prayer of your servant, and give ear to the petition of your handiwork;
8	25	attend to my words, for so long as I live I will speak, and so long as I have understanding I will answer.
8	26	O look not upon the sins of your people; but on those who have served you in truth,
8	27	Regard not the doings of those who deal wickedly, but of those who have kept your covenants in affliction.
8	28	Think not upon those that have walked feignedly before you; but remember them which have willingly known your fear.
8	29	Let it not be your will to destroy them which have lived like cattle; but look upon those who have clearly taught your law.
8	30	Take you no indignation at them which are deemed worse than beasts; but love those who have always put their trust in your glory.
8	31	For we and our fathers have passed our lives in ways that bring death: but you because of us sinners are called merciful.
8	32	For if you have a desire to have mercy upon us, then shall you be called merciful, to us, namely, that have no works of righteousness.
8	33	For the just, which have many good works laid up with you, shall for their own deeds receive reward.
8	34	For what is man, that you should take displeasure at him? or what is a corruptible race, that you should be so bitter toward it?
8	35	For in truth there is no man among those who are born, but he has dealt wickedly; and among them that have lived there is none which have not done amiss.
8	36	For in this, O Lord, your righteousness and your goodness shall be declared, if you be merciful to them which have no store of good works.
8	37	Then answered he me, and said, Some things have you spoken aright, and according to your words so shall it come to pass.
8	38	For indeed I will not think on the fashioning of them which have sinned, or their death, their judgement, or their destruction;
8	39	but I will rejoice over the framing of the righteous, their pilgrimage also, and the salvation, and the reward, that they shall have.
8	40	Like therefore as I have spoken, so shall it be.
8	41	For as the husbandman sows much seed upon the ground, and plants many trees, and yet not all that is sown shall come up in due season, neither shall all that is planted take root: even so those who are sown in the world shall not all be saved.
8	42	I answered then and said, if I have found favor, let me speak before you.
8	43	Forasmuch as the husbandman’s seed, if it come not up, seeing that it has not received your rain in due season, or if it be corrupted through too much rain, so perishes;
8	44	likewise man, which is formed with your hands, and is called your own image, because he is made like to you, for whose sake you have formed all things, even him have you made like to the husbandman’s seed.
8	45	Be not angry with us, but spare your people, and have mercy upon your inheritance; for you have mercy upon your own creation.
8	46	Then answered he me, and said, Things present are for those who now be, and things to come for such as shall be hereafter.
8	47	For you come far short that you should be able to love my creature more than I. But you have brought yourself full near to the unrighteous. Let this never be.
8	48	Yet in this shall you be admirable to the Most High;
8	49	in that you have humbled yourself, as it becomes you, and have not judged yourself worthy to be among the righteous, so as to be much glorified.
8	50	For many grievous miseries shall befall those who in the last times dwell in the world, because they have walked in great pride.
8	51	But understand you for yourself, and of such as be like you seek out the glory.
8	52	For to you is paradise opened, the tree of life planted, the time to come is prepared, plenteousness is made ready, a city is built, and rest is allowed, goodness is perfected, wisdom being perfect beforehand.
8	53	The root of evil is sealed up from you, weakness is done away from you, and [death] is hidden; hell and corruption are fled into forgetfulness:
8	54	sorrows are passed away, and in the end is showed the treasure of immortality.
8	55	Therefore ask you no more questions concerning the multitude of them that perish.
8	56	For when they had received liberty, they despised the Most High, thought scorn of his law, and forsook his ways.
8	57	Moreover they have trodden down his righteous,
8	58	and said in their heart, that there is no God; yes, and that knowing they must die.
8	59	For as the things aforesaid shall receive you, so thirst and pain which are prepared shall receive them: for the Most High willed not that men should come to nothing:
8	60	but they which be created have themselves defiled the name of him that made them, and were unthankful to him which prepared life for them.
8	61	And therefore is my judgement now at hand,
8	62	which I have not showed to all men, but to you, and a few like you. Then answered I and said,
8	63	Behold, O Lord, now have you showed me the multitude of the wonders, which you will do in the last times: but at what time, you have not showed me.
9	1	And he answered me, and said, Measure you diligently within yourself: and when you see that a certain part of the signs are past, which have been told you beforehand,
9	2	then shall you understand, that it is the very time, wherein the Most High will visit the world which was made by him.
9	3	And when there shall be seen in the world earthquakes, disquietude of peoples, plans of nations, wavering of leaders, disquietude of princes,
9	4	then shall you understand, that the Most High spoke of these things from the days that were aforetime from the beginning.
9	5	For like as of all that is made in the world, the beginning is evident, and the end manifest;
9	6	so also are the times of the Most High: the beginnings are manifest in wonders and mighty works, and the end in effects and signs.
9	7	And everyone that shall be saved, and shall be able to escape by his wotks, or by faith, whereby he has believed,
9	8	shall be preserved from the said perils, and shall see my salvation in my land, and within my borders, which I have sanctified for me from the beginning.
9	9	Then shall they be amazed, which now have abused my ways: and those who have cast them away despitefully shall dwell in torments.
9	10	For as many as in their life have received benefits, and yet have not known me;
9	11	and as many as have scorned my law, while they had yet liberty, and, when as yet place of repentance was open to them, understood not, but despised it;
9	12	the same must know it after death by torment.
9	13	And therefore be you no longer curious how the ungodly shall be punished; but inquire how the righteous shall be saved, they whose the world is, and for whom the world was created.
9	14	And I answered and said,
9	15	I have said before, and now do speak, and will speak it also hereafter, that there be more of them which perish, than of the which will be saved:
9	16	like as a wave is greater than a drop.
9	17	And he answered me, saying, Just as the field is, so also the seed; and as the flowers be, such are the colors also; and such as the work is, such also is the judgement thereon; and as is the husbandman, so is his threshing floor also. For there was a time in the world,
9	18	even then when I was preparing for those who now live, before the world was made for them to dwell in; and then no man spoke against me,
9	19	for there was not any: but now they which are created in this world that is prepared, both with a table that fails not, and a law which is unsearchable, are corrupted in their manners.
9	20	So I considered my world, and, behold, it was destroyed, and my earth, and, behold, it was in peril, because of the plans that had come into it.
9	21	And I saw, and spared them, but not greatly, and saved me a grape out of a cluster, and a plant out of a great forest.
9	22	Let the multitude perish then, which was born in vain; and let my grape be saved, and my plant; for with great labor have I made them perfect.
9	23	Nevertheless if you will cease yet seven days more, (howbeit you shall not fast in them,
9	24	but shall go into a field of flowers, where no house is built, and eat only of the flowers of the field; and you shall taste no flesh, and shall drink no wine, but shall eat flowers only;)
9	25	and pray to the Most High continually, then will I come and talk with you.
9	26	So I went my way, like as he commanded me, into the field which is called Ardat; and there I sat among the flowers, and did eat of the herbs of the field, and the meat of the same satisfied me.
9	27	And it came to pass after seven days that I lay upon the grass, and my heart was vexed again, like as before:
9	28	and my mouth was opened, and I began to speak before the Lord Most High, and said,
9	29	O Lord, you did show yourself among us, to our fathers in the wilderness, when they went forth out of Egypt, and when they came into the wilderness, where no man treadeth and that bears no fruit;
9	30	and you did say, Hear me, you Israel; and mark my words, O seed of Jacob.
9	31	For, behold, I sow my law in you, and it shall bring forth fruit in you, and you shall be glorified in it forever.
9	32	But our fathers, which received the law, kept it not, and observed not the statutes: and the fruit of the law did not perish, neither could it, for it was your;
9	33	yet those who received it perished, because they kept not the thing that was sown in them.
9	34	And, behold, it is a custom, that when the ground has received seed, or the sea a ship, or any vessel meat or drink, and when it comes to pass that that which is sown, or that which is launched,
9	35	or the things which have been received, should come to an end, these come to an end, but the receptacles remain: yet with us it has not happened so.
9	36	For we that have received the law shall perish by sin, and our heart also which received it.
9	37	Notwithstanding the law perishes not, but remains in its honor.
9	38	And when I spoke these things in my heart, I looked about me with my eyes, and upon the right side I saw a woman, and, behold, she mourned and wept with a loud voice, and was much grieved in mind, and her clothes were tore, and she had ashes upon her head.
9	39	Then let I my thoughts go wherein I was occupied, and turned me to her,
9	40	and said to her, Why do you weep? and why are you grieved in your mind?
9	41	And she said to me, Let me alone, my Lord, that I may bewail myself, and add to my sorrow, for I am sore vexed in my mind, and brought very low.
9	42	And I said to her, What aileth you? Tell me.
9	43	She said to me, I your servant was barren, and had no child, though I had a husband thirty years.
9	44	And every hour and every day these thirty years did I make my prayer to the Most High day and night.
9	45	And it came to pass after thirty years that God heard me your handmaid, and looked upon my low estate, and considered my trouble, and gave me a son: and I rejoiced in him greatly, I and my husband, and all my neighbors: and we gave great honor to the Mighty.
9	46	And I nourished him with great travail.
9	47	So when he grew up, and I came to take him a wife, I made him a feast day.
10	1	And it so came to pass, that when my son was entered into his wedding chamber, he fell down, and died.
10	2	Then we all overthrew the lights, and all my neighbors rose up to comfort me: and I remained quiet to the second day at night.
10	3	And it came to pass, when they had all left off to comfort me, to the end I might be quiet, then rose I up by night, and fled, and came hither into this field, as you see.
10	4	And I do now purpose not to return into the city, but here to stay, and neither to eat nor drink, but continually to mourn and to fast until I die.
10	5	Then left I the meditations wherein I was, and answered her in anger, and said,
10	6	You foolish woman above all other, see you not our mourning, and what has happened to us?
10	7	how that Sion the mother of us all is full of sorrow, and much humbled.
10	8	It is right now to mourn very sore, seeing we all mourn, and to be sorrowful, seeing we are all in sorrow, but you sorrowest for one son.
10	9	For ask the earth, and she shall tell you, that it is she which ought to mourn for so many that grow upon her.
10	10	For out of her all had their beginnings, and others shall come; and, behold, they walk almost all into destruction, and the multitude of them is utterly rooted out.
10	11	Who then should make more mourning, she, that has lost so great a multitude, or you, which are grieved but for one?
10	12	but if you say to me, My lamentation is not like the earth’s, for I have lost the fruit of my womb, which I brought forth with pains, and bare with sorrows:
10	13	but it is with the earth after the manner of the earth; the multitude present in it is gone, as it came:
10	14	then say I to you, Just as you have brought forth with sorrow; even so the earth also has given her fruit, namely, man, ever since the beginning to him that made her.
10	15	Now therefore keep your sorrow to yourself, and bear with a good courage the adversities which have befallen you.
10	16	For if you shall acknowledge the decree of God to be just, you shall both receive your son in time, and shall be praised among women.
10	17	Go your way then into the city to your husband.
10	18	And she said to me, That will I not do: I will not go into the city, but here will I die.
10	19	So I proceeded to speak further to her, and said,
10	20	Do not so, but suffer yourself to be prevailed on by reason of the adversities of Sion; and be comforted by reason of the sorrow of Jerusalem.
10	21	For you see that our sanctuary is laid waste, our altar broken down, our temple destroyed;
10	22	our lute is brought low, our song is put to silence, our rejoicing is at an end; the light of our candlestick is put out, the ark of our covenant is plundered, our holy things are defiled, and the name that is called upon us is profaned; our freemen are despitefully treated, our priests are burned, our Levites are gone into captivity, our virgins are defiled, and our wives ravished; our righteous men carried away, our little ones betrayed, our young men are brought into bondage, and our strong men are become weak;
10	23	and, what is more than all, the seal of Sion—for she has now lost the seal of her honor, and is delivered into the hands of those who hate us.
10	24	You therefore shake off your great heaviness, and put away from you the multitude of sorrows, that the Mighty may be merciful to you again, and the Most High may give you rest, even ease from your travails.
10	25	And it came to pass, while I was talking with her, behold, her face upon a sudden shined exceedingly, and her countenance glistered like lightning, so that I was sore afraid of her, and mused what this might be;
10	26	and, behold, suddenly she made a great cry very fearful; so that the earth shook at the noise.
10	27	And I looked, and, behold, the woman appeared to me no more, but there was a city built, and a place showed itself from large foundations: then was I afraid, and cried with a loud voice, and said,
10	28	Where is Uriel the angel, who came to me at the first? for he has caused me to fall into this great trance, and my end is turned into corruption, and my prayer to rebuke.
10	29	And as I was speaking these words, behold, the angel who had come to me at the first came to me, and he looked upon me:
10	30	and, behold, I lay as one that had been dead, and my understanding was taken from me; and he took me by the right hand, and comforted me, and set me upon my feet, and said to me,
10	31	What aileth you? and why are you so disquieted? and why is your understanding troubled, and the thoughts of your heart?
10	32	And I said, Because you have forsaken me: yet I did according to your words, and went into the field, and, behold, I have seen, and yet see, that which I am not able to express.
10	33	And he said to me, Stand up like a man, and I will advise you.
10	34	Then said I, Speak on, my Lord; only forsake me not, lest I die frustrate of my hope.
10	35	For I have seen that I knew not, and hear that I do not know.
10	36	Or is my sense deceived, or my soul in a dream?
10	37	Now therefore I beseech you to show your servant concerning this trance.
10	38	And he answered me, and said, Hear me, and I shall inform you, and tell you concerning the things whereof you are afraid: For the Most High has revealed many secret things to you.
10	39	He has seen that your way is right: for that you sorrowest continually for your people, and make great lamentation for Sion.
10	40	This therefore is the meaning of the vision.
10	41	The woman which appeared to you a little while ago, whom you saw mourning, and began to comfort her:
10	42	but now see you the likeness of the woman no more, but there appeared to you a city in building:
10	43	and whereas she told you of the death of her son, this is the solution:
10	44	This woman, whom you saw, is Sion, whom you now see as a city built;
10	45	and whereas she said to you, that she has been thirty years barren, it is, because there were three thousand years in the world wherein there was no offering as yet offered in her.
10	46	And it came to pass after three thousand years that Solomon built the city, and offered offerings: then it was that the barren bare a son.
10	47	And whereas she told you that she nourished him with travail: that was the dwelling in Jerusalem.
10	48	And whereas she said to you, My son coming into his marriage chamber died, and that misfortune befell her: this was the destruction that came to Jerusalem.
10	49	And, behold, you saw her likeness, how she mourned for her son, and you began to comfort her for what has befallen her; these were the things to be opened to you.
10	50	For now the Most High, seeing that you are grieved unfeignedly, and suffer from your whole heart for her, has showed you the brightness of her glory, and the comeliness of her beauty:
10	51	and therefore I bade you remain in the field where no house was built:
10	52	for I knew that the Most High would show this to you.
10	53	Therefore I commanded you to come into the field, where no foundation of any building was.
10	54	For in the place wherein the city of the Most High was to be showed, the work of no man’s building could stand.
10	55	Therefore fear you not, nor let your heart be affrighted, but go your way in, and see the beauty and greatness of the building, as much as your eyes be able to see:
10	56	and then shall you hear as much as your ears may comprehend.
10	57	For you are blessed above many, and with the Most High are called by name, like as but few.
10	58	But to-morrow at night you shall remain here;
10	59	and so shall the Most High show you those visions in dreams, of what the Most High will do to those who dwell upon earth in the last days. So I slept that night and another, like as he commanded me.
11	1	And it came to pass the second night that I saw a dream, and, behold, there came up from the sea an eagle, which had twelve feathered wings, and three heads.
11	2	And I saw, and, behold, she spread her wings over all the earth, and all the winds of heaven blew on her, and the clouds were gathered together against her.
11	3	And I saw, and out of her wings there grew other wings near them; and they became little wings and small.
11	4	But her heads were at rest: the head in the midst was greater than the other heads, yet rested it with them.
11	5	Moreover I saw, and, behold, the eagle flew with her wings, to reign over the earth, and over those who dwell therein.
11	6	And I saw how all things under heaven were subject to her, and no man spoke against her, no, not one creature upon earth.
11	7	And I saw, and, behold, the eagle rose upon her talons, and uttered her voice to her wings, saying,
11	8	Watch not all at once: sleep every one in his own place, and watch by course:
11	9	but let the heads be preserved for the last.
11	10	And I saw, and, behold, the voice went not out of her heads, but from the midst of her body.
11	11	And I counted her wings that were near the other, and, behold, there were eight of them.
11	12	And I saw, and, behold, on the right side there arose one wing, and reigned over all the earth;
11	13	and so it was, that when it reigned, the end of it came, and it appeared not, so that the place thereof appeared no more: and the next following rose up, and reigned, and it bare rule a great time;
11	14	and it happened, that when it reigned, the end of it came also, so that it appeared no more, like as the first.
11	15	And, behold, there came a voice to it, and said,
11	16	Hear you that have borne rule over the earth all this time: this I proclaim to you, before you shall appear no more,
11	17	There shall none after you attain to your time, neither to the half thereof.
11	18	Then arose the third, and had the rule as the others before, and it also appeared no more.
11	19	So went it with all the wings one after another, as that every one bare rule, and then appeared no more.
11	20	And I saw, and, behold, in process of time the wings that followed were set up upon the right side, that they might rule also; and some of them ruled, but within a while they appeared no more:
