chapter	verse	text
5	57	and they said, Let us also get us a name, and let us go fight against the Gentiles that are round about us.
5	58	And they gave charge to the men of the army that was with them, and went toward Jamnia.
5	59	And Gorgias and his men came out of the city to meet them in battle.
5	60	And Joseph and Azarias were put to flight, and were pursued to the borders of Judea; and there fell on that day of the people of Israel about two thousand men.
5	61	And there was a great overthrow among the people, because they didn’t listen to Judas and his kindred, thinking to do some exploit.
5	62	But they were not of the seed of those men, by whose hand deliverance was given to Israel.
5	63	And the man Judas and his kindred were glorified exceedingly in the sight of all Israel, and of all the Gentiles, wherever their name was heard of;
5	64	and men gathered together to them, acclaiming them.
5	65	And Judas and his kindred went forth, and fought against the children of Esau in the land toward the south; and he struck Hebron and the villages thereof, and pulled down the strongholds thereof, and burned the towers thereof round about.
5	66	And he removed to go into the land of the Philistines, and he went through Samaria.
5	67	In that day certain priests, desiring to do exploits there, were slain in battle, when as he went out to battle unadvisedly.
5	68	And Judas turned toward Azotus, to the land of the Philistines, and pulled down their altars, and burned the carved images of their gods with fire, and took the plunder of their cities, and returned into the land of Judah.
6	1	And king Antiochus was journeying through the upper countries; and he heard say, that in Elymais in Persia there was a city renowned for riches, for silver and gold;
6	2	and that the temple which was in it was rich exceedingly, and that therein were golden shields, and breastplates, and arms, which Alexander, son of Philip, the Macedonian king, who reigned first among the Greeks, left behind there.
6	3	And he came and sought to take the city, and to pillage it; and he was not able, because the thing was known to them of the city,
6	4	and they rose up against him to battle: and he fled, and removed thence with great heaviness, to return to Babylon.
6	5	And there came one bringing him tidings into Persia, that the armies, which went against the land of Judah, had been put to flight;
6	6	and that Lysias went first with a strong army, and was put to shame before them; and that they had waxed strong by reason of arms and power, and with store of spoils, which they took from the armies that they had cut off;
6	7	and that they had pulled down the abomination which he had built upon the altar that was in Jerusalem; and that they had compassed about the sanctuary with high walls, as before, and Bethsura, his city.
6	8	And it came to pass, when the king heard these words, he was astonished and moved exceedingly: and he laid him down upon his bed, and fell sick for grief, because it had not befallen him as he looked for.
6	9	And he was there many days, because great grief was renewed upon him, and he made account that he should die.
6	10	And he called for all his Friends, and said to them, Sleep departs from my eyes, and my heart fails for care.
6	11	And I said in my heart, To what tribulation am I come, and how great a flood is it, wherein I now am! for I was gracious and beloved in my power.
6	12	But now I remember the evils which I did at Jerusalem, and that I took all the vessels of silver and gold that were therein, and sent forth to destroy the inhabitants of Judah without a cause.
6	13	I percieve that on this account these evils are come upon me, and, behold, I perish through great grief in a strange land.
6	14	And he called for Philip, one of his Friends, and set him over all his kingdom,
6	15	and gave him his diadem, and his robe, and his signet ring, to the end he should bring Antiochus his son, and nourish him up that he might be king.
6	16	And king Antiochus died there in the hundred and forty and ninth year.
6	17	And Lysias knew that the king was dead, and he set up Antiochus his son to reign, whom he had nourished up being young, and he called his name Eupator.
6	18	And those who were in the citadel shut up Israel round about the sanctuary, and sought always their hurt, and the strengthening of the Gentiles.
6	19	And Judas thought to destroy them, and called all the people together to besiege them.
6	20	And they were gathered together, and besieged them in the hundred and fifties year, and he made mounds to shoot from, and engines of war.
6	21	And there came forth some of those who were shut up, and there were joined to them certain ungodly men of Israel.
6	22	And they went to the king, and said, How long will you not execute judgement, and avenge our kindred?
6	23	We were willing to serve your father, and to walk after his words, and to follow his commandments;
6	24	and for this cause the children of our people besieged the citadel, and were alienated from us; but as many of us as they could light on they killed, and plundered our inheritances.
6	25	And not against us only did they stretch out their hand, but also against all their borders.
6	26	And, behold, they are encamped this day against the citadel at Jerusalem, to take it: and the sanctuary and Bethsura have they fortified.
6	27	And if you are not beforehand with them quickly, they will do greater things than these, and you shall not be able to control them.
6	28	And when the king heard this, he was angry, and gathered together all his Friends, even the rulers of his army, and those who were over the horse.
6	29	And there came to him from other kingdoms, and from isles of the sea, bands of hired soldiers.
6	30	And the number of his forces was a hundred thousand footmen, and twenty thousand horsemen, and two and thirty elephants trained for war.
6	31	And they went through Idumaea, and encamped against Bethsura, and fought against it many days, and made engines of war; and they of Bethsura came out, and burned them with fire, and fought valiantly.
6	32	And Judas removed from the citadel, and encamped at Bethzacharias, near the king’s camp.
6	33	And the king rose early in the morning, and removed his army at full speed along the road to Bethzacharias, and his forces made them ready to battle, and sounded with the trumpets.
6	34	And they showed the elephants the blood of grapes and mulberries, that they might prepare them for the battle.
6	35	And they divided the beasts among the phalanxes, and they set by each elephant a thousand men armed with coats of mail, and helmets of brass on their heads; and for each beast were appointed five hundred chosen horsemen.
6	36	These were ready beforehand, wherever the beast was; and wherever the beast went, they went with him; they departed not from him.
6	37	And towers of wood were upon them, strong and covered, one upon each beast, girded fast upon him with cunning contrivances; and upon each beast were two and thirty valiant men that fought upon them, beside his Indian
6	38	(and the residue of the horsemen he set on this side and that side at the two parts of the army), striking terror into the enemy, and protected by the phalanxes.
6	39	Now when the sun shone upon the shields of gold and brass, the mountains shone therewith, and blazed like torches of fire.
6	40	And a part of the king’s army was spread upon the high mountains, and some on the low ground, and they went on firmly and in order.
6	41	And all that heard the noise of their multitude, and the marching of the multitude, and the rattling of the arms, did quake: for the army was exceeding great and strong.
6	42	And Judas and his army drew near for battle, and there fell of the king’s army six hundred men.
6	43	And Eleazar, who was called Avaran, saw one of the beasts armed with royal breastplates, and he was higher than all the beasts, and the king seemed to be upon him;
6	44	and he gave himself to deliver his people, and to get him an everlasting name;
6	45	and he ran upon him courageously into the midst of the phalanx, and killed on the right hand and on the left, and they parted asunder from him on this side and on that.
6	46	And he crept under the elephant, and thrust him from beneath, and killed him; and the elephant fell to the earth upon him, and he died there.
6	47	And they saw the strength of the kingdom, and the fierce onset of the army, and turned away from them.
6	48	But they of the king’s army went up to Jerusalem to meet them, and the king encamped toward Judea, and toward mount Sion.
6	49	And he made peace with them of Bethsura; and he came out of the city, because they had no food there to endure the siege, because it was a Sabbath to the land.
6	50	And the king took Bethsura, and appointed a garrison there to keep it.
6	51	And he encamped against the sanctuary many days; and set there mounds to shoot from, and engines of war, and instruments for casting fire and stones, and pieces to cast darts, and slings.
6	52	And they also made engines against their engines, and fought for many days.
6	53	But there were no food in the sanctuary, because it was the seventh year, and those who fled for safety into Judea from among the Gentiles had eaten up the residue of the store;
6	54	and there were but a few left in the sanctuary, because the famine prevailed against them, and they were scattered, each man to his own place.
6	55	And Lysias heard say, that Philip, whom Antiochus the king, whiles he was yet alive, appointed to nourish up his son Antiochus, that he might be king,
6	56	was returned from Persia and Media, and with him the forces that went with the king, and that he was seeking to take to him the government.
6	57	And he made haste, and gave consent to depart; and he said to the king and the leaders of the army and to the men, We decay daily, and our food is scant, and the place where we encamp is strong, and the affairs of the kingdom lie upon us:
6	58	now therefore let us give the right hand to these men, and make peace with them and with all their nation,
6	59	and covenant with them, that they shall walk after their own laws, as aforetime: for because of their laws which we abolished they were angered, and did all these things.
6	60	And the saying pleased the king and the princes, and he sent to them to make peace; and they accepted thereof.
6	61	And the king and the princes sware to them: thereupon they came forth from the stronghold.
6	62	And the king entered into mount Sion; and he saw the strength of the place, and set at nothing the oath which he had sworn, and gave commandment to pull down the wall round about.
6	63	And he removed in haste, and returned to Antioch, and found Philip master of the city; and he fought against him, and took the city by force.
7	1	In the hundred and one and fifties year Demetrius the son of Seleucus came forth from Rome, and went up with a few men to a city by the sea, and reigned there.
7	2	And it came to pass, when he would go into the house of the kingdom of his fathers, that the army laid hands on Antiochus and Lysias, to bring them to him.
7	3	And the thing was known to him, and he said, show me not their faces.
7	4	And the army killed them. And Demetrius sat upon the throne of his kingdom.
7	5	And there came to him all the lawless and ungodly men of Israel; and Alcimus was their leader, desiring to be high priest;
7	6	and they accused the people to the king, saying, Judas and his kindred have destroyed all your friends, and have scattered us from our own land.
7	7	Now therefore send a man whom you trust, and let him go and see all the havock which he has made of us, and of the king’s country, and how he has punished them and all that helped them.
7	8	And the king chose Bacchides, one of the king’s Friends, who was ruler in the country beyond the river, and was a great man in the kingdom, and faithful to the king.
7	9	And he sent him, and that ungodly Alcimus, and made sure to him the high priesthood, and he commanded him to take vengeance upon the children of Israel.
7	10	And they removed, and came with a great army into the land of Judah, and he sent messengers to Judas and his kindred with words of peace deceitfully.
7	11	And they gave no heed to their words; for they saw that they were come with a great army.
7	12	And there were gathered together to Alcimus and Bacchides a company of scribes, to seek for justice.
7	13	And the Hasidaeans were the first among the children of Israel that sought peace of them;
7	14	for they said, One that is a priest of the seed of Aaron is come with the forces, and he will do us no wrong.
7	15	And he spoke with them words of peace, and sware to them, saying, We will seek the hurt neither of you nor your friends.
7	16	And they gave him credence: and he laid hands on threescore men of them, and killed them in one day, according to the word which the psalmist wrote,
7	17	The flesh of your saints did they cast out, And their blood did they shed round about Jerusalem; And there was no man to bury them.
7	18	And the fear and the dread of them fell upon all the people, for they said, There is neither truth nor judgement in them; for they have broken the covenant and the oath which they sware.
7	19	And Bacchides removed from Jerusalem, and encamped in Bezeth; and he sent and took away many of the deserters that were with him, and certain of the people, and he killed them, and cast them into the great pit.
7	20	And he made sure the country to Alcimus, and left with him a force to aid him; and Bacchides went away to the king.
7	21	And Alcimus strove for his high priesthood.
7	22	And there were gathered to him all those who troubled their people, and they got the mastery of the land of Judah, and did great hurt in Israel.
7	23	And Judas saw all the mischief that Alcimus and his company had done among the children of Israel, even above the Gentiles,
7	24	and he went out into all the coasts of Judea round about, and took vengeance on the men that had deserted from him, and they were restrained from going forth into the country.
7	25	But when Alcimus saw that Judas and his company waxed strong, and knew that he was not able to withstand them, he returned to the king, and brought evil accusations against them.
7	26	And the king sent Nicanor, one of his honorable princes, a man that hated Israel and was their enemy, and commanded him to destroy the people.
7	27	And Nicanor came to Jerusalem with a great army; and he sent to Judas and his kindred deceitfully with words of peace, saying,
7	28	Let there be no battle between me and you; I will come with a few men, that I may see your faces in peace.
7	29	And he came to Judas, and they saluted one another peaceably. And the enemies were ready to take away Judas by violence.
7	30	And the thing was known to Judas, to wit, that he came to him with deceit, and he was sore afraid of him, and would see his face no more.
7	31	And Nicanor knew that his counsel was discovered; and he went out to meet Judas in battle beside Capharsalama;
7	32	and there fell of Nicanor’s side about five hundred men, and they fled into the city of David.
7	33	And after these things Nicanor went up to mount Sion: and there came some of the priests out of the sanctuary, and some of the elders of the people, to salute him peaceably, and to show him the whole burned sacrifice that was being offered for the king.
7	34	And he mocked them, and laughed at them, and entreated them shamefully, and spoke haughtily,
7	35	and sware in a rage, saying, Unless Judas and his army be now delivered into my hands, it shall be that, if I come again in peace, I will burn up this house: and he went out in a great rage.
7	36	And the priests entered in, and stood before the altar and the temple; and they wept, and said,
7	37	You did choose this house to be called by your name, to be a house of prayer and supplication for your people:
7	38	take vengeance on this man and his army, and let them fall by the sword: remember their blasphemies, and suffer them not to live any longer.
7	39	And Nicanor went forth from Jerusalem, and encamped in Bethhoron, and there met him the army of Syria.
7	40	And Judas encamped in Adasa with three thousand men: and Judas prayed and said,
7	41	When those who came from the king blasphemed, your angel went out, and struck among them a hundred and fourscore and five thousand.
7	42	Even so discomfit you this army before us today, and let all the rest know that he has spoken wickedly against your sanctuary, and judge you him according to his wickedness.
7	43	And on the thirteenth day of the month Adar the armies joined battle: and Nicanor’s army was discomfited, and he himself was the first to fall in the battle.
7	44	Now when his army saw that Nicanor was fallen, they cast away their arms, and fled.
7	45	And they pursued after them a day’s journey from Adasa until you come to Gazara, and they sounded an alarm after them with the solemn trumpets.
7	46	And they came forth out of all the villages of Judea round about, and closed them in; and these turned them back on those, and they all fell by the sword, and there was not one of them left.
7	47	And they took the spoils, and the booty, and they struck off Nicanor’s head, and his right hand, which he stretched out so haughtily, and brought them, and hanged them up beside Jerusalem.
7	48	And the people were exceeding glad, and they kept that day as a day of great gladness.
7	49	And they ordained to keep this day year by year, to wit, the thirteenth day of Adar.
7	50	And the land of Judah had rest a little while.
8	1	And Judas heard of the fame of the Romans, that they are valiant men, and have pleasure in all that join themselves to them, and make amity with all such as come to them,
8	2	and that they are valiant men. And they told him of their wars and exploits which they do among the Gauls, and how that they conquered them, and brought them under tribute;
8	3	and what things they did in the land of Spain, that they might become masters of the mines of silver and gold which were there;
8	4	and how that by their policy and persistence they conquered all the place (and the place was exceeding far from them), and the kings that came against them from the uttermost part of the earth, until they had discomfited them, and struck them very sore; and how the rest give them tribute year by year:
8	5	and Philip, and Perseus, king of Chittim, and those who lifted up themselves against them, did they discomfit in battle, and conquered them:
8	6	Antiochus also, the great king of Asia, who came against them to battle, having a hundred and twenty elephants, with horse, and chariots, and an exceeding great army, and he was discomfited by them,
8	7	and they took him alive, and appointed that both he and such as reigned after him should give them a great tribute, and should give hostages, and a parcel of land, to wit,
8	8	the country of India, and Media, and Lydia, and of the goodliest of their countries; and they took them from him, and gave them to king Eumenes:
8	9	and how they of Greece took counsel to come and destroy them;
8	10	and the thing was known to them, and they sent against them a captain, and fought against them, and many of them fell down wounded to death, and they made captive their wives and their children, and plundered them, and conquered their land, and pulled down their strongholds, and plundered them, and brought them into bondage to this day:
8	11	and the residue of the kingdoms and of the isles, as many as rose up against them at any time, they destroyed and made them to be their servants;
8	12	but with their friends and such as relied upon them they kept amity; and they conquered the kingdoms that were near and those that were far off, and all that heard of their fame were afraid of them:
8	13	moreover, whoever they will to succour and to make kings, these do they make kings; and whoever they will, do they depose; and they are exalted exceedingly:
8	14	and for all this none of them did ever put on a diadem, neither did they clothe themselves with purple, to be magnified thereby:
8	15	and how they had made for themselves a senate house, and day by day three hundred and twenty men sat in council, consulting always for the people, to the end they might be well ordered:
8	16	and how they commit their government to one man year by year, that he should rule over them, and be lord over all their country, and all are obedient to that one, and there is neither envy nor emulation among them.
8	17	And Judas chose Eupolemus the son of John, the son of Accos, and Jason the son of Eleazar, and sent them to Rome, to make a league of amity and confederacy with them,
8	18	and that they should take the yoke from them; for they saw that the kingdom of the Greeks did keep Israel in bondage.
8	19	And they went to Rome (and the way was exceeding long), and they entered into the senate house, and answered and said,
8	20	Judas, who is also called Maccabaeus, and his kindred, and the people of the Jews, have sent us to you, to make a confederacy and peace with you, and that we might be registered your confederates and friends.
8	21	And the thing was well-pleasing in their sight.
8	22	And this is the copy of the writing which they wrote back again on tables of brass, and sent to Jerusalem, that it might be with them there for a memorial of peace and confederacy:
8	23	Good success be to the Romans, and to the nation of the Jews, by sea and by land forever: the sword also and the enemy be far from them.
8	24	But if war arise for Rome first, or any of their confederates in all their dominion,
8	25	the nation of the Jews shall help them as confederates, as the occasion shall prescribe to them, with all their heart:
8	26	and to those who make war upon them they shall not give, neither supply, food, arms, money, or ships, as it has seemed good to Rome, and they shall keep their ordinances without taking anything therefore.
8	27	In the same manner, moreover, if war come first upon the nation of the Jews, the Romans shall help them as confederates with all their soul, as the occasion shall prescribe to them:
8	28	and to those who are confederates with their foes there shall not be given food, arms, money, or ships, as it has seemed good to Rome; and they shall keep these ordinances, and that without deceit.
8	29	According to these words have the Romans made a covenant thus with the people of the Jews.
8	30	But if hereafter the one party and the other shall take counsel to add or diminish anything, they shall do it at their pleasure, and whatever they shall add or take away shall be established.
8	31	And as touching the evils which king Demetrius does to them, we have written to him, saying, Wherefore have you made your yoke heavy upon our friends and confederates the Jews?
8	32	If therefore they plead any more against you, we will do them justice, and fight with you by sea and by land.
9	1	And Demetrius heard that Nicanor was fallen with his forces in battle, and he sent Bacchides and Alcimus again into the land of Judah a second time, and the right wing of his army with them:
9	2	and they went by the way that leads to Gilgal, and encamped against Mesaloth, which is in Arbela, and got possession of it, and destroyed much people.
9	3	And the first month of the hundred and fifty and second year they encamped against Jerusalem:
9	4	and they removed, and went to Berea, with twenty thousand footmen and two thousand horse.
9	5	And Judas was encamped at Elasa, and three thousand chosen men with him:
9	6	and they saw the multitude of the forces, that they were many, and they feared exceedingly: and many slipped away out of the army; there were not left of them more than eight hundred men.
9	7	And Judas saw that his army slipped away, and that the battle pressed upon him, and he was sore troubled in heart, for that he had no time to gather them together, and he waxed faint.
9	8	And he said to those who were left, Let us arise and go up against our adversaries, if perhaps we may be able to fight with them.
9	9	And they would have dissuaded him, saying, We shall in no wise be able: but let us rather save our lives now: let us return again, we and our kindred, and fight against them: but we are few.
9	10	And Judas said, let it not be so that I should do this thing, to flee from them: and if our time is come, let us die manfully for our kindred’s sake, and not leave a cause of reproach against our glory.
9	11	And the army removed from the camp, and stood to encounter them, and the horse was parted into two companies, and the slingers and the archers went before the army, and all the mighty men that fought in the front of the battle.
9	12	But Bacchides was in the right wing; and the phalanx drew near on the two parts, and they blew with their trumpets.
9	13	And the men of Judas’ side, even they sounded with their trumpets, and the earth shook with the shout of the armies, and the battle was joined, and continued from morning until evening.
9	14	And Judas saw that Bacchides and the strength of his army were on the right side, and there went with him all that were brave in heart,
9	15	and the right wing was discomfited by them, and he pursued after them to the mount Azotus.
9	16	And those who were on the left wing saw that the right wing was discomfited, and they turned and followed upon the footsteps of Judas and of those that were with him:
9	17	and the battle waxed sore, and many on both parts fell wounded to death.
9	18	And Judas fell, and the rest fled.
9	19	And Jonathan and Simon took Judas their brother, and buried him in the sepulchre of his fathers at Modin.
9	20	And they bewailed him, and all Israel made great lamentation for him, and mourned many days, and said,
9	21	How is the mighty fallen, the savior of Israel!
9	22	And the rest of the acts of Judas, and his wars, and the valiant deeds which he did, and his greatness, they are not written; for they were exceeding many.
9	23	And it came to pass after the death of Judas, that the lawless put forth their heads in all the coasts of Israel, and all those who wrought iniquity rose up
9	24	(in those days there was an exceeding great famine), and the country went over with them.
9	25	And Bacchides chose out the ungodly men, and made them lords of the country.
9	26	And they sought out and searched for the friends of Judas, and brought them to Bacchides, and he took vengeance on them, and used them despitefully.
9	27	And there was great tribulation in Israel, such as was not since the time that no prophet appeared to them.
9	28	And all the friends of Judas were gathered together, and they said to Jonathan,
9	29	Since your brother Judas has died, we have no man like him to go forth against our enemies and Bacchides, and among them of our nation that hate us.
9	30	Now therefore we have chosen you this day to be our prince and leader in his stead, that you may fight our battles.
9	31	And Jonathan took the governance upon him at that time, and rose up in the stead of his brother Judas.
9	32	And Bacchides knew it, and he sought to kill him.
9	33	And Jonathan, and Simon his brother, and all that were with him, knew it; and they fled into the wilderness of Tekoah, and encamped by the water of the pool Asphar.
9	34	And Bacchides knew it on the Sabbath day, and came, he and all his army, over Jordan.
9	35	And Jonathan sent his brother, a leader of the multitude, and implored his friends the Nabathaeans, that they might leave with them their baggage, which was much.
9	36	And the children of Jambri came out of Medaba, and took John, and all that he had, and went their way with it.
9	37	But after these things they brought word to Jonathan and Simon his brother, that the children of Jambri were making a great marriage, and were bringing the bride from Nadabath with a great train, a daughter of one of the great nobles of Canaan.
9	38	And they remembered John their brother, and went up, and hid themselves under the covert of the mountain:
9	39	and they lifted up their eyes, and saw, and, behold, a great ado and much baggage: and the bridegroom came forth, and his friends and his kindred, to meet them with timbrels, and minstrels, and many weapons.
9	40	And they rose up against them from their ambush, and killed them, and many fell wounded to death, and the remnant fled into the mountain, and they took all their spoils.
9	41	And the marriage was turned into mourning, and the voice of their minstrels into lamentation.
9	42	And they avenged fully the blood of their brother, and turned back to the marsh of Jordan
9	43	And Bacchides heard it, and he came on the Sabbath day to the banks of Jordan with a great army.
9	44	And Jonathan said to his company, Let us stand up now and fight for our lives, for it is not with us today, as yesterday and the day before.
9	45	For, behold, the battle is before us and behind us; moreover the water of the Jordan is on this side and on that side, and marsh and wood; and there is no place to escape.
9	46	Now therefore cry to heaven, that you may be delivered out of the hand of your enemies.
9	47	And the battle was joined, and Jonathan stretched forth his hand to strike Bacchides, and he turned away back from him.
9	48	And Jonathan and those who were with him leapt into the Jordan, and swam over to the other side: and they did not pass over Jordan against them.
9	49	And there fell of Bacchides’ company that day about a thousand men;
9	50	and he returned to Jerusalem. And they built strong cities in Judea, the stronghold that was in Jericho, and Emmaus, and Bethhoron, and Bethel, and Timnath, Pharathon, and Tephon, with high walls and gates and bars.
9	51	And in them he set a garrison, to vex Israel.
9	52	And he fortified the city Bethsura, and Gazara, and the citadel, and put forces in them, and store of food.
9	53	And he took the sons of the chief men of the country for hostages, and put them in ward in the citadel at Jerusalem.
9	54	And in the hundred and fifty and third year, in the second month, Alcimus commanded to pull down the wall of the inner court of the sanctuary; he pulled down also the works of the prophets;
9	55	and he began to pull down. At that time was Alcimus stricken, and his works were hindered; and his mouth was stopped, and he was taken with a palsy, and he could no more speak anything and give order concerning his house.
9	56	And Alcimus died at that time with great torment.
9	57	And Bacchides saw that Alcimus was dead, and he returned to the king: and the land of Judah had rest two years.
9	58	And all the lawless men took counsel, saying, Behold, Jonathan and they of his part are dwelling at ease, and in security: now therefore we will bring Bacchides, and he shall lay hands on them all in one night.
9	59	And they went and consulted with him.
9	60	And he removed, and came with a great army, and sent letters privily to all his confederates that were in Judea, that they should lay hands on Jonathan and those that were with him: and they could not, because their counsel was known to them.
9	61	And those who were of Jonathan’s part laid hands on about fifty of the men of the country, that were authors of the wickedness, and he killed them.
9	62	And Jonathan, and Simon, and those who were with him, got them away to Bethbasi, which is in the wilderness, and he built up that which had been pulled down thereof, and they made it strong.
9	63	And Bacchides knew it, and he gathered together all his multitude, and sent word to those who were of Judea.
9	64	And he went and encamped against Bethbasi, and fought against it many days, and made engines of war.
9	65	And Jonathan left his brother Simon in the city, and went forth into the country, and he went with a few men.
9	66	And he struck Odomera and his kindred, and the children of Phasiron in their tent.
9	67	And they began to strike them, and to go up with their forces. And Simon and those who were with him went out of the city, and set on fire the engines of war,
9	68	and fought against Bacchides, and he was discomfited by them, and they afflicted him sore; for his counsel was in vain, and his inroad.
9	69	And they were very angry with the lawless men that gave him counsel to come into the country, and they killed many of them. And he took counsel to depart into his own land.
9	70	And Jonathan had knowledge thereof, and sent ambassadors to him, to the end that they should make peace with him, and that he should restore to them the captives.
9	71	And he accepted the thing, and did according to his words, and sware to him that he would not seek his hurt all the days of his life.
9	72	And he restored to him the captives which he had taken aforetime out of the land of Judah, and he returned and departed into his own land, and came not any more into their borders.
9	73	And the sword ceased from Israel. And Jonathan lived at Michmash; and Jonathan began to judge the people; and he destroyed the ungodly out of Israel.
10	1	And in the hundred and sixties year Alexander Epiphanes, the son of Antiochus, went up and took possession of Ptolemais: and they received him, and he reigned there.
10	2	And king Demetrius heard thereof, and he gathered together exceeding great forces, and went forth to meet him in battle.
10	3	And Demetrius sent letters to Jonathan with words of peace, so as to magnify him.
10	4	For he said, let us be beforehand to make peace with them, ere he make peace with Alexander against us:
10	5	for he will remember all the evils that we have done against him, and to his kindred and to his nation.
10	6	And he gave him authority to gather together forces, and to provide arms, and that he should be his confederate: and he commanded that they should deliver up to him the hostages that were in the citadel.
10	7	And Jonathan came to Jerusalem, and read the letters in the audience of all the people, and of those who were in the citadel:
10	8	and they were sore afraid, when they heard that the king had given him authority to gather together an army.
10	9	And they of the citadel delivered up the hostages to Jonathan, and he restored them to their parents.
10	10	And Jonathan lived in Jerusalem, and began to build and renew the city.
10	11	And he commanded those who did the work to build the walls and the mount Sion round about with square stones for defence; and they did so.
10	12	And the strangers, that were in the strongholds which Bacchides had built, fled away;
10	13	and each man left his place, and departed into his own land.
10	14	Only at Bethsura were there left certain of those that had forsaken the law and the commandments; for it was a place of refuge to them.
10	15	And king Alexander heard all the promises which Demetrius had sent to Jonathan: and they told him of the battles and the valiant deeds which he and his kindred had done, and of the toils which they had endured;
10	16	And he said, Shall we find such another man? and now we will make him our Friend and confederate.
10	17	And he wrote letters, and sent them to him, according to these words, saying,
10	18	King Alexander to his brother Jonathan, greeting:
10	19	We have heard of you, that you are a mighty man of valour, and meet to be our Friend.
10	20	And now we have appointed you this day to be high priest of your nation, and to be called the king’s Friend (and he sent to him a purple robe and a crown of gold), and to take our part, and to keep friendship with us.
10	21	And Jonathan put on the holy garments in the seventh month of the hundred and sixties year, at the feast of tabernacles, and he gathered together forces, and provided arms in abundance.
10	22	And Demetrius heard these things, and he was grieved, and said,
10	23	What is this that we have done, that Alexander has been beforehand with us in establishing friendship with the Jews, to strengthen himself?
10	24	I also will write to them words of encouragement and of honor and of gifts, that they may be with me to aid me.
10	25	And he sent to them according to these words: King Demetrius to the nation of the Jews, greeting:
10	26	Forasmuch as you have kept your covenants with us, and continued in our friendship, and have not joined yourselves to our enemies, we have heard hereof, and are glad.
10	27	And now continue you still to keep faith with us, and we will recompense to you good things in return for your dealings with us,
10	28	and will grant you many immunities, and give you gifts.
10	29	And now do I free you, and release all the Jews, from the tributes, and from the customs of salt, and from the crowns.
10	30	And instead of the third part of the seed, and instead of the half of the fruit of the trees, which falls to me to receive, I release it from this day and henceforth, so that I will not take it from the land of Judah, and from the three governments which are added thereto from the country of Samaria and Galilee, from this day forth and for all time.
10	31	And let Jerusalem be holy and free, and her borders; the tenths and the tolls also.
10	32	I yield up also my authority over the citadel which is at Jerusalem, and give it to the high priest, that he may appoint in it such men as he shall choose to keep it.
10	33	And every soul of the Jews, that has been carried captive from the land of Judah into any part of my kingdom, I set at liberty without price; and let all remit the tributes of their cattle also.
10	34	And all the feasts, and the Sabbaths, and new moons, and appointed days, and three days before a feast, and three days after a feast, let them all be days of immunity and release for all the Jews that are in my kingdom.
10	35	And no man shall have authority to exact from any of them, or to trouble them concerning any matter.
10	36	And let there be enrolled among the king’s forces about thirty thousand men of the Jews, and pay shall be given to them, as belongs to all the king’s forces.
10	37	And of them some shall be placed in the king’s great strongholds, and some of them shall be placed over the affairs of the kingdom, which are of trust: and let those that are over them, and their rulers, be of themselves, and let them walk after their own laws, even as the king has commanded in the land of Judah.
10	38	And the three governments that have been added to Judea from the country of Samaria, let them be added to Judea, that they may be reckoned to be under one, that they may not obey other authority than the high priest’s.
10	39	As for Ptolemais, and the land pertaining thereto, I have given it as a gift to the sanctuary that is at Jerusalem, for the expenses that befit the sanctuary.
10	40	And I give every year fifteen thousand shekels of silver from the king’s revenues from the places that are convenient.
10	41	And all the overplus, which those who manage the king’s affairs paid not in as in the first years, they shall give from henceforth toward the works of the house.
10	42	And beside this, the five thousand shekels of silver, which they received from the uses of the sanctuary from the revenue year by year, this also is released, because it appertains to the priests that minister.
10	43	And whoever shall flee to the temple that is at Jerusalem, and be found within all the borders thereof, whether one owe moneys to the king, or any other matter, let them go free, and all that they have in my kingdom.
10	44	And for the building and renewing of the works of the sanctuary the expense shall be given also out of the king’s revenue.
10	45	And for the building of the walls of Jerusalem, and the fortifying thereof round about, shall the expense be given also out of the king’s revenue, and for the building of the walls in Judea.
10	46	Now when Jonathan and the people heard these words, they gave no credence to them, nor received them, because they remembered the great evil which he had done in Israel, and that he had afflicted them very sore.
10	47	And they were well pleased with Alexander, because he was the first that spoke words of peace to them, and they were confederate with him always.
10	48	And king Alexander gathered together great forces, and encamped near Demetrius.
10	49	And the two kings joined battle, and the army of Alexander fled; and Demetrius followed after him, and prevailed against them.
10	50	And he strengthened the battle exceedingly until the sun went down: and Demetrius fell that day.
10	51	And Alexander sent ambassadors to Ptolemy king of Egypt according to these words, saying,
10	52	Forasmuch as I am returned to my kingdom, and am set on the throne of my fathers, and have gotten the dominion, and have overthrown Demetrius, and have gotten possession of our country;
10	53	yes, I joined the battle with him, and he and his army were discomfited by us, and we sat upon the throne of his kingdom:
10	54	now also let us establish amity one with the other, and give me now your daughter to wife: and I will make affinity with you, and will give both you and her gifts worthy of you.
10	55	And Ptolemy the king answered, saying, Happy is the day wherein you did return into the land of your fathers, and did sit on the throne of their kingdom.
10	56	And now will I do to you, as you have written: but meet me at Ptolemais, that we may see one another; and I will make affinity with you, even as you have said.
10	57	And Ptolemy went out of Egypt, himself and Cleopatra his daughter, and came to Ptolemais in the hundred and threescore and second year:
10	58	and king Alexander met him, and he bestowed on him his daughter Cleopatra, and celebrated her marriage at Ptolemais with great pomp, as the manner of kings is.
10	59	And king Alexander wrote to Jonathan, that he should come to meet him.
10	60	And he went with pomp to Ptolemais, and met the two kings, and gave them and their Friends silver and gold, and many gifts, and found favor in their sight.
